year,area_name_en,room_id,median_annual_rent,min_annual_rent,max_annual_rent,median_transaction_amount,rental_yield_percentage,rooms_en
2019.0,Wadi Al Safa 5,1.0,40000.0,4000,5538462,418000.0,10.0,1 BHK
2019.0,Wadi Al Safa 5,2.0,55000.0,100,5538462,610000.0,9.0,2 BHK
2019.0,Wadi Al Safa 7,0.0,49500.0,49000,50000,446911.0,11.0,Studio
2019.0,Wadi Al Safa 7,1.0,65000.0,60000,68200,662729.0,10.0,1 BHK
2019.0,Wadi Al Safa 7,2.0,85000.0,63000,118800,1022491.0,8.0,2 BHK
2019.0,Warsan Fourth,0.0,27000.0,15000,2700000,270000.0,10.0,Studio
2019.0,Warsan Fourth,1.0,38000.0,20000,2700000,450000.0,8.0,1 BHK
2019.0,Warsan Fourth,2.0,50000.0,36000,210000,667755.0,7.0,2 BHK
2018.0,Al Barsha First,0.0,46000.0,15000,3250000,734000.0,6.0,Studio
2018.0,Al Barsha First,1.0,64500.0,22011,5200000,816600.0,8.0,1 BHK
2018.0,Al Barsha First,2.0,87097.0,16250,5200000,1555888.0,6.0,2 BHK
2018.0,Al Barsha South Fifth,0.0,40000.0,15000,57500,512935.0,8.0,Studio
2018.0,Al Barsha South Fifth,1.0,67000.0,9000,125000,696811.0,10.0,1 BHK
2018.0,Al Barsha South Fifth,2.0,125000.0,5000,220000,1146875.0,11.0,2 BHK
2018.0,Al Barsha South Fifth,3.0,132183.0,100000,152000,2000000.0,7.0,3 BHK
2018.0,Al Barsha South Fourth,0.0,40000.0,21000,520800,413250.0,10.0,Studio
2018.0,Al Barsha South Fourth,1.0,57750.0,4986,6000000,692617.5,8.0,1 BHK
2018.0,Al Barsha South Fourth,2.0,86800.0,9995,6000000,1075125.0,8.0,2 BHK
2018.0,Al Barsha South Fourth,3.0,116000.0,2000,274571,1189756.0,10.0,3 BHK
2018.0,Al Barsha South Fourth,4.0,130000.0,50000,185000,1256250.0,10.0,4 BHK
2018.0,Al Barshaa South Second,1.0,52000.0,45000,230769,694446.5,7.0,1 BHK
2018.0,Al Barshaa South Second,2.0,70000.0,30000,99732,889000.0,8.0,2 BHK
2018.0,Al Barshaa South Third,0.0,42000.0,22496,1540000,493000.0,9.0,Studio
2018.0,Al Barshaa South Third,1.0,62000.0,30000,1645000,836285.0,7.0,1 BHK
2018.0,Al Barshaa South Third,2.0,80000.0,55000,1645000,710000.0,11.0,2 BHK
2018.0,Al Barshaa South Third,3.0,1517500.0,75173,1645000,784540.5,193.0,3 BHK
2018.0,Al Goze Fourth,0.0,35000.0,11500,48000,367600.0,10.0,Studio
2018.0,Al Goze Fourth,1.0,45000.0,17433,3660000,764983.0,6.0,1 BHK
2018.0,Al Goze Fourth,2.0,55000.0,22500,3660000,834250.0,7.0,2 BHK
2018.0,Al Goze Fourth,3.0,90000.0,56753,160000,1573555.0,6.0,3 BHK
2018.0,Al Goze Fourth,4.0,175229.0,70000,200000,644279.0,27.0,4 BHK
2018.0,Al Hebiah Fifth,0.0,194940.0,12058,4712238,394000.0,49.0,Studio
2018.0,Al Hebiah Fifth,1.0,55000.0,12000,4712238,559000.0,10.0,1 BHK
2018.0,Al Hebiah Fifth,2.0,75185.0,20000,4712238,780000.0,10.0,2 BHK
2018.0,Al Hebiah Fifth,3.0,100000.0,57500,130000,943522.0,11.0,3 BHK
2018.0,Al Hebiah First,0.0,50135.0,40000,63000,583600.0,9.0,Studio
2018.0,Al Hebiah First,1.0,67000.0,33,570000,690800.0,10.0,1 BHK
2018.0,Al Hebiah First,2.0,100000.0,24000,300000,1106250.0,9.0,2 BHK
2018.0,Al Hebiah First,3.0,140000.0,85000,240000,1505647.0,9.0,3 BHK
2018.0,Al Hebiah Fourth,0.0,38000.0,44,415000,450000.0,8.0,Studio
2018.0,Al Hebiah Fourth,1.0,55000.0,133,600000,650000.0,8.0,1 BHK
2018.0,Al Hebiah Fourth,2.0,75202.0,30000,120000,892170.0,8.0,2 BHK
2018.0,Al Hebiah Fourth,3.0,105000.0,75000,207000,1050000.0,10.0,3 BHK
2018.0,Al Hebiah Second,0.0,40000.0,35000,55000,262500.0,15.0,Studio
2018.0,Al Hebiah Second,1.0,80000.0,45000,80000,385000.0,21.0,1 BHK
2018.0,Al Hebiah Second,2.0,80000.0,50000,110000,607093.5,13.0,2 BHK
2018.0,Al Hebiah Second,3.0,95500.0,75000,150000,687600.0,14.0,3 BHK
2018.0,Al Hebiah Third,0.0,41000.0,30000,60000,573000.0,7.0,Studio
2018.0,Al Hebiah Third,1.0,65000.0,45000,95000,605755.0,11.0,1 BHK
2018.0,Al Hebiah Third,2.0,105000.0,33000,139500,1505420.0,7.0,2 BHK
2018.0,Al Hebiah Third,3.0,140000.0,90000,230000,1854170.0,8.0,3 BHK
2018.0,Al Jadaf,0.0,60000.0,40000,85000,609442.0,10.0,Studio
2018.0,Al Jadaf,1.0,65000.0,10000,300000,1084348.0,6.0,1 BHK
2018.0,Al Jadaf,2.0,85000.0,1,495000,1547050.0,5.0,2 BHK
2018.0,Al Jadaf,3.0,140000.0,5000,447594,2496084.0,6.0,3 BHK
2018.0,Al Jadaf,4.0,277500.0,160000,410000,5925000.0,5.0,4 BHK
2018.0,Al Kheeran,0.0,37000.0,30000,48000,762875.0,5.0,Studio
2018.0,Al Kheeran,1.0,50000.0,15000,125000,1639500.0,3.0,1 BHK
2018.0,Al Kheeran,2.0,124156.0,1,167700,2175000.0,6.0,2 BHK
2018.0,Al Kheeran,3.0,173000.0,80000,240000,2550000.0,7.0,3 BHK
2018.0,Al Kheeran,4.0,231000.0,185000,300000,2250000.0,10.0,4 BHK
2018.0,Al Merkadh,1.0,66000.0,66000,66000,1003828.0,7.0,1 BHK
2018.0,Al Merkadh,2.0,84461.5,72000,96923,1623439.0,5.0,2 BHK
2018.0,Al Merkadh,3.0,285000.0,180000,390000,2660696.0,11.0,3 BHK
2018.0,Al Merkadh,4.0,330000.0,299169,360000,5056994.5,7.0,4 BHK
2018.0,Al Qusais Industrial Fourth,1.0,45490.0,19840,57000,413000.0,11.0,1 BHK
2018.0,Al Qusais Industrial Fourth,2.0,63500.0,15000,85000,539000.0,12.0,2 BHK
2018.0,Al Safouh First,0.0,53000.0,40615,68571,422125.0,13.0,Studio
2018.0,Al Safouh First,1.0,70000.0,50000,94000,840000.0,8.0,1 BHK
2018.0,Al Safouh First,2.0,93856.5,73846,130000,1200000.0,8.0,2 BHK
2018.0,Al Safouh First,3.0,156923.0,93500,180000,1600000.0,10.0,3 BHK
2018.0,Al Thanyah Fifth,0.0,50000.0,24000,610312,600000.0,8.0,Studio
2018.0,Al Thanyah Fifth,1.0,70000.0,10000,1000000,820000.0,9.0,1 BHK
2018.0,Al Thanyah Fifth,2.0,100000.0,12000,315000,1220000.0,8.0,2 BHK
2018.0,Al Thanyah Fifth,3.0,165000.0,25000,278250,1750000.0,9.0,3 BHK
2018.0,Al Thanyah Fifth,4.0,219410.0,2000,450000,740000.0,30.0,4 BHK
2018.0,Al Thanyah First,0.0,50000.0,38000,120540,731000.0,7.0,Studio
2018.0,Al Thanyah First,1.0,65000.0,20000,1270000,822986.5,8.0,1 BHK
2018.0,Al Thanyah First,2.0,89306.5,20000,9408000,1084586.5,8.0,2 BHK
2018.0,Al Thanyah First,3.0,112000.0,60000,9408000,1800000.0,6.0,3 BHK
2018.0,Al Thanyah Third,0.0,54000.0,42000,75000,640000.0,8.0,Studio
2018.0,Al Thanyah Third,1.0,80000.0,35000,228000,897500.0,9.0,1 BHK
2018.0,Al Thanyah Third,2.0,125000.0,59919,235000,1473500.0,8.0,2 BHK
2018.0,Al Thanyah Third,3.0,172500.0,47118,350000,1650000.0,10.0,3 BHK
2018.0,Al Thanyah Third,4.0,282857.0,145000,520000,1975000.0,14.0,4 BHK
2018.0,Al Warsan First,0.0,29000.0,3835,2006756,315000.0,9.0,Studio
2018.0,Al Warsan First,1.0,40000.0,2000,2006756,440000.0,9.0,1 BHK
2018.0,Al Warsan First,2.0,55000.0,12000,2006756,752000.0,7.0,2 BHK
2018.0,Al Warsan First,3.0,85000.0,40000,125000,810000.0,10.0,3 BHK
2018.0,Al Wasl,1.0,123617.0,41927,220000,1816257.0,7.0,1 BHK
2018.0,Al Wasl,2.0,121387.0,48000,250000,2588927.0,5.0,2 BHK
2018.0,Al Wasl,3.0,193846.0,50000,400000,3430317.5,6.0,3 BHK
2018.0,Al Wasl,4.0,225000.0,75000,500000,5042983.0,4.0,4 BHK
2018.0,Al Yelayiss 2,1.0,52500.0,50000,60000,580388.0,9.0,1 BHK
2018.0,Al Yelayiss 2,2.0,69000.0,55000,90000,864888.0,8.0,2 BHK
2018.0,Al Yelayiss 2,3.0,105000.0,57000,145000,1015458.0,10.0,3 BHK
2018.0,Burj Khalifa,0.0,60500.0,36000,150000,950000.0,6.0,Studio
2018.0,Burj Khalifa,1.0,92000.0,22737,900000,1368944.0,7.0,1 BHK
2018.0,Burj Khalifa,2.0,140000.0,1000,600000,2305388.0,6.0,2 BHK
2018.0,Burj Khalifa,3.0,205000.0,24000,500000,3435000.0,6.0,3 BHK
2018.0,Burj Khalifa,4.0,520000.0,225000,950000,7500000.0,7.0,4 BHK
2018.0,Business Bay,0.0,60000.0,12973,140000,771904.0,8.0,Studio
2018.0,Business Bay,1.0,77000.0,9000,450000,823000.0,9.0,1 BHK
2018.0,Business Bay,2.0,110000.0,9970,550000,1334000.0,8.0,2 BHK
2018.0,Business Bay,3.0,150000.0,1000,300000,2144000.0,7.0,3 BHK
2018.0,Business Bay,4.0,237500.0,120000,600000,34000000.0,1.0,4 BHK
2018.0,Dubai Investment Park First,0.0,92217.5,14400,1891080,364613.5,25.0,Studio
2018.0,Dubai Investment Park First,1.0,396000.0,6000,12960000,649718.0,61.0,1 BHK
2018.0,Dubai Investment Park First,2.0,70000.0,10000,12960000,1162500.0,6.0,2 BHK
2018.0,Dubai Investment Park First,3.0,165000.0,48738,775000,1200000.0,14.0,3 BHK
2018.0,Dubai Investment Park Second,0.0,40000.0,13200,5362942,380000.0,11.0,Studio
2018.0,Dubai Investment Park Second,1.0,375912.0,14400,43000000,530250.0,71.0,1 BHK
2018.0,Dubai Investment Park Second,2.0,78000.0,28494,5000000,800000.0,10.0,2 BHK
2018.0,Dubai Investment Park Second,3.0,5000000.0,85000,5000000,1118750.0,447.0,3 BHK
2018.0,Hessyan First,0.0,37851.0,32000,42000,355685.0,11.0,Studio
2018.0,Hessyan First,1.0,45000.0,38000,65000,776000.0,6.0,1 BHK
2018.0,Hessyan First,2.0,63500.0,50000,81000,600000.0,11.0,2 BHK
2018.0,Hessyan First,3.0,90112.0,69231,160000,1549210.0,6.0,3 BHK
2018.0,Jabal Ali,1.0,60375.0,60375,60375,580000.0,10.0,1 BHK
2018.0,Jabal Ali First,0.0,39600.0,10000,8033595,518396.0,8.0,Studio
2018.0,Jabal Ali First,1.0,58000.0,10000,8033595,663650.0,9.0,1 BHK
2018.0,Jabal Ali First,2.0,69126.0,17100,342000,1041368.0,7.0,2 BHK
2018.0,Jabal Ali First,3.0,115000.0,12000,1330000,1237800.0,9.0,3 BHK
2018.0,Jabal Ali Industrial Second,0.0,32500.0,26000,39000,489872.0,7.0,Studio
2018.0,Jabal Ali Industrial Second,1.0,49433.0,36000,67200,757959.5,7.0,1 BHK
2018.0,Jabal Ali Industrial Second,2.0,67500.0,50000,80000,1209615.0,6.0,2 BHK
2018.0,Jabal Ali Industrial Second,3.0,75000.0,73000,85000,806300.0,9.0,3 BHK
2018.0,Jumeirah First,1.0,71500.0,42000,118555,2734000.0,3.0,1 BHK
2018.0,Jumeirah First,2.0,95000.0,18396,210576,3963000.0,2.0,2 BHK
2018.0,Jumeirah First,3.0,170000.0,35000,600000,4863000.0,3.0,3 BHK
2018.0,Jumeirah First,4.0,215555.0,22286,1100000,17200000.0,1.0,4 BHK
2018.0,Madinat Al Mataar,0.0,34000.0,30000,40000,385000.0,9.0,Studio
2018.0,Madinat Al Mataar,1.0,48500.0,40000,54000,511069.5,9.0,1 BHK
2018.0,Madinat Al Mataar,2.0,48000.0,48000,48000,931888.0,5.0,2 BHK
2018.0,Marsa Dubai,0.0,55125.0,12000,101500,752360.0,7.0,Studio
2018.0,Marsa Dubai,1.0,80002.0,13000,600000,1153875.0,7.0,1 BHK
2018.0,Marsa Dubai,2.0,120000.0,20000,1200000,1687500.0,7.0,2 BHK
2018.0,Marsa Dubai,3.0,160000.0,20000,400000,2450000.0,7.0,3 BHK
2018.0,Marsa Dubai,4.0,205700.0,5000,900000,3260000.0,6.0,4 BHK
2018.0,Me'Aisem First,0.0,33000.0,7151,250000,355000.0,9.0,Studio
2018.0,Me'Aisem First,1.0,47500.0,25000,330000,529875.0,9.0,1 BHK
2018.0,Me'Aisem First,2.0,65500.0,10000,166000,928077.0,7.0,2 BHK
2018.0,Me'Aisem First,3.0,105000.0,29911,530000,1180000.0,9.0,3 BHK
2018.0,Mirdif,0.0,45666.0,35000,53000,575000.0,8.0,Studio
2018.0,Mirdif,1.0,60638.0,11137,3741165,745000.0,8.0,1 BHK
2018.0,Mirdif,2.0,79515.0,418,3741165,1357110.0,6.0,2 BHK
2018.0,Mirdif,3.0,105000.0,10000,3741165,2003635.0,5.0,3 BHK
2018.0,Nad Al Shiba First,1.0,69500.0,60000,92000,615399.0,11.0,1 BHK
2018.0,Nad Al Shiba First,2.0,110000.0,85000,145000,1135283.0,10.0,2 BHK
2018.0,Nad Al Shiba First,3.0,150000.0,110000,240000,1767000.0,8.0,3 BHK
2018.0,Nadd Hessa,0.0,38005.0,7500,11580000,377562.5,10.0,Studio
2018.0,Nadd Hessa,1.0,53000.0,5000,11580000,570000.0,9.0,1 BHK
2018.0,Nadd Hessa,2.0,75000.0,5000,11580000,900000.0,8.0,2 BHK
2018.0,Nadd Hessa,3.0,156923.0,1000,12610000,870000.0,18.0,3 BHK
2018.0,Nadd Hessa,4.0,161538.0,162,11580000,1300000.0,12.0,4 BHK
2018.0,Palm Jumeirah,0.0,70000.0,40500,132000,847640.0,8.0,Studio
2018.0,Palm Jumeirah,1.0,115000.0,13000,300843,1637640.5,7.0,1 BHK
2018.0,Palm Jumeirah,2.0,145000.0,16154,1000000,2068720.0,7.0,2 BHK
2018.0,Palm Jumeirah,3.0,190000.0,4662,750000,2700000.0,7.0,3 BHK
2018.0,Palm Jumeirah,4.0,350000.0,100000,800000,7150000.0,5.0,4 BHK
2018.0,Rega Al Buteen,2.0,80000.0,30000,145000,1400000.0,6.0,2 BHK
2018.0,Rega Al Buteen,3.0,113558.0,64446,170000,1504595.0,8.0,3 BHK
2018.0,Saih Shuaib 2,0.0,25000.0,25000,25000,453200.0,6.0,Studio
2018.0,Saih Shuaib 2,1.0,256000.0,20000,1718000,425000.0,60.0,1 BHK
2018.0,Saih Shuaib 2,2.0,310000.0,54545,1718000,845880.0,37.0,2 BHK
2018.0,Trade Center Second,1.0,79600.0,47077,128597,1500000.0,5.0,1 BHK
2018.0,Trade Center Second,2.0,100000.0,9241,320000,1790000.0,6.0,2 BHK
2018.0,Trade Center Second,3.0,120000.0,50000,285000,3700000.0,3.0,3 BHK
2018.0,Trade Center Second,4.0,236250.0,180000,360000,4000000.0,6.0,4 BHK
2018.0,Um Hurair Second,0.0,65000.0,62000,70000,1600555.0,4.0,Studio
2018.0,Um Hurair Second,1.0,69939.5,54000,87000,2042890.0,3.0,1 BHK
2018.0,Um Hurair Second,2.0,93384.0,15308,184342,2950000.0,3.0,2 BHK
2018.0,Um Suqaim Third,1.0,83000.0,39996,88200,1375000.0,6.0,1 BHK
2018.0,Um Suqaim Third,2.0,130000.0,14000,143376,2390000.0,5.0,2 BHK
2018.0,Wadi Al Safa 2,0.0,40000.0,32000,42000,444186.0,9.0,Studio
2018.0,Wadi Al Safa 2,1.0,44000.0,25000,65367,497000.0,9.0,1 BHK
2018.0,Wadi Al Safa 2,2.0,65000.0,40000,650000,679300.0,10.0,2 BHK
2018.0,Wadi Al Safa 2,3.0,95000.0,64286,170000,1000000.0,10.0,3 BHK
2018.0,Wadi Al Safa 3,0.0,34286.0,24000,80000,356500.0,10.0,Studio
2018.0,Wadi Al Safa 3,1.0,54000.0,37000,930000,619338.5,9.0,1 BHK
2018.0,Wadi Al Safa 3,2.0,7808293.0,34000,15500000,1000000.0,781.0,2 BHK
2018.0,Wadi Al Safa 3,3.0,7808293.0,57000,15500000,1204671.5,648.0,3 BHK
2018.0,Wadi Al Safa 3,4.0,130000.0,102857,650000,1622302.5,8.0,4 BHK
2018.0,Wadi Al Safa 5,0.0,35000.0,16341,48000,333490.5,10.0,Studio
2018.0,Wadi Al Safa 5,1.0,47000.0,21000,1455943,382481.0,12.0,1 BHK
2018.0,Wadi Al Safa 5,2.0,60000.0,20000,1455943,606075.0,10.0,2 BHK
2018.0,Wadi Al Safa 7,0.0,50000.0,40000,52000,449782.5,11.0,Studio
2018.0,Wadi Al Safa 7,1.0,64000.0,62000,70399,661550.0,10.0,1 BHK
2018.0,Wadi Al Safa 7,2.0,97225.0,73705,1065244,1081825.0,9.0,2 BHK
2018.0,Warsan Fourth,0.0,32000.0,15500,2700000,350000.0,9.0,Studio
2018.0,Warsan Fourth,1.0,45000.0,2500,16200000,450000.0,10.0,1 BHK
2018.0,Warsan Fourth,2.0,57000.0,40000,1008000,525000.0,11.0,2 BHK
2017.0,Al Barsha First,0.0,50400.0,15000,1000538,823388.0,6.0,Studio
2017.0,Al Barsha First,1.0,69000.0,1,5200000,1051888.0,7.0,1 BHK
2017.0,Al Barsha First,2.0,90000.0,34867,5200000,1537888.0,6.0,2 BHK
2017.0,Al Barsha South Fifth,0.0,45000.0,40000,62000,568520.0,8.0,Studio
2017.0,Al Barsha South Fifth,1.0,90000.0,30000,125000,787000.0,11.0,1 BHK
2017.0,Al Barsha South Fifth,2.0,140000.0,100,220000,1204252.0,12.0,2 BHK
2017.0,Al Barsha South Fifth,3.0,142500.0,109705,175000,1650000.0,9.0,3 BHK
2017.0,Al Barsha South Fourth,0.0,45000.0,28000,72000,445000.0,10.0,Studio
2017.0,Al Barsha South Fourth,1.0,65000.0,25000,408000,754618.0,9.0,1 BHK
2017.0,Al Barsha South Fourth,2.0,95000.0,26000,608077,1204000.0,8.0,2 BHK
2017.0,Al Barsha South Fourth,3.0,130000.0,75000,275000,1638000.0,8.0,3 BHK
2017.0,Al Barsha South Fourth,4.0,145000.0,50000,275000,1950000.0,7.0,4 BHK
2017.0,Al Barshaa South Third,0.0,45000.0,30000,1430000,495000.0,9.0,Studio
2017.0,Al Barshaa South Third,1.0,63500.0,36000,1430000,830000.0,8.0,1 BHK
2017.0,Al Barshaa South Third,2.0,82000.0,51500,1430000,1100000.0,7.0,2 BHK
2017.0,Al Barshaa South Third,3.0,1430000.0,99000,1430000,1593458.0,90.0,3 BHK
2017.0,Al Goze Fourth,0.0,25425.0,7667,50000,512383.5,5.0,Studio
2017.0,Al Goze Fourth,1.0,38115.0,12000,72000,816150.0,5.0,1 BHK
2017.0,Al Goze Fourth,2.0,49610.0,15333,112000,1197250.0,4.0,2 BHK
2017.0,Al Goze Fourth,3.0,70000.0,19658,180000,1528450.0,5.0,3 BHK
2017.0,Al Goze Fourth,4.0,175000.0,150000,195000,2006871.0,9.0,4 BHK
2017.0,Al Hebiah Fifth,0.0,43590.0,21840,4710360,420000.0,10.0,Studio
2017.0,Al Hebiah Fifth,1.0,56970.0,14427,4710360,627500.0,9.0,1 BHK
2017.0,Al Hebiah Fifth,2.0,80000.0,41500,4710360,880000.0,9.0,2 BHK
2017.0,Al Hebiah Fifth,3.0,110000.0,57500,134000,1179876.5,9.0,3 BHK
2017.0,Al Hebiah First,0.0,55192.5,47000,63000,577600.0,10.0,Studio
2017.0,Al Hebiah First,1.0,75000.0,34729,256000,850000.0,9.0,1 BHK
2017.0,Al Hebiah First,2.0,110000.0,50000,147000,1295000.0,8.0,2 BHK
2017.0,Al Hebiah First,3.0,151500.0,73000,245000,1865000.0,8.0,3 BHK
2017.0,Al Hebiah Fourth,0.0,44000.0,18000,96000,470000.0,9.0,Studio
2017.0,Al Hebiah Fourth,1.0,63668.0,16667,180000,700000.0,9.0,1 BHK
2017.0,Al Hebiah Fourth,2.0,85000.0,29917,125000,1000000.0,8.0,2 BHK
2017.0,Al Hebiah Fourth,3.0,140000.0,67500,240000,1340000.0,10.0,3 BHK
2017.0,Al Hebiah Second,0.0,47000.0,42000,51600,244650.0,19.0,Studio
2017.0,Al Hebiah Second,1.0,80000.0,60000,80000,370300.0,22.0,1 BHK
2017.0,Al Hebiah Second,2.0,110000.0,80000,110000,1078066.0,10.0,2 BHK
2017.0,Al Hebiah Second,3.0,150000.0,8000,150000,683715.0,22.0,3 BHK
2017.0,Al Hebiah Sixth,3.0,180000.0,100000,215000,1896500.0,9.0,3 BHK
2017.0,Al Hebiah Third,0.0,49000.0,36000,59000,662000.0,7.0,Studio
2017.0,Al Hebiah Third,1.0,72000.0,55000,86000,614790.0,12.0,1 BHK
2017.0,Al Hebiah Third,2.0,114000.0,95000,139500,1736322.0,7.0,2 BHK
2017.0,Al Hebiah Third,3.0,149000.0,130000,180000,2373000.0,6.0,3 BHK
2017.0,Al Jadaf,0.0,72000.0,48000,90000,632302.0,11.0,Studio
2017.0,Al Jadaf,1.0,65000.0,44000,350000,1167553.0,6.0,1 BHK
2017.0,Al Jadaf,2.0,98000.0,63000,300000,1725000.0,6.0,2 BHK
2017.0,Al Jadaf,3.0,160000.0,9991,350000,2500000.0,6.0,3 BHK
2017.0,Al Jadaf,4.0,295000.0,138462,410000,7615500.0,4.0,4 BHK
2017.0,Al Kheeran,1.0,50000.0,15000,136500,1723000.0,3.0,1 BHK
2017.0,Al Kheeran,2.0,127188.0,30000,170000,2135000.0,6.0,2 BHK
2017.0,Al Kheeran,3.0,185000.0,12500,250000,2803000.0,7.0,3 BHK
2017.0,Al Qusais Industrial Fourth,0.0,38550.0,30000,975000,413506.5,9.0,Studio
2017.0,Al Qusais Industrial Fourth,1.0,50000.0,26500,68047,517580.0,10.0,1 BHK
2017.0,Al Qusais Industrial Fourth,2.0,65047.0,47000,975000,815687.5,8.0,2 BHK
2017.0,Al Qusais Industrial Fourth,3.0,97500.0,80000,975000,1625221.5,6.0,3 BHK
2017.0,Al Safouh First,0.0,55000.0,50000,70000,636000.0,9.0,Studio
2017.0,Al Safouh First,1.0,70000.0,50000,105000,1106000.0,6.0,1 BHK
2017.0,Al Safouh First,2.0,103500.0,80000,135000,1577244.0,7.0,2 BHK
2017.0,Al Safouh First,3.0,160000.0,93500,190000,2362500.0,7.0,3 BHK
2017.0,Al Thanyah Fifth,0.0,60000.0,24000,580000,665000.0,9.0,Studio
2017.0,Al Thanyah Fifth,1.0,80000.0,8500,158039,960000.0,8.0,1 BHK
2017.0,Al Thanyah Fifth,2.0,115000.0,1000,356967,1365272.0,8.0,2 BHK
2017.0,Al Thanyah Fifth,3.0,180000.0,30000,300000,1851710.0,10.0,3 BHK
2017.0,Al Thanyah Fifth,4.0,250000.0,15000,760000,2463000.0,10.0,4 BHK
2017.0,Al Thanyah First,0.0,53000.0,43000,222391,616000.0,9.0,Studio
2017.0,Al Thanyah First,1.0,70000.0,17280,9233333,1094075.5,6.0,1 BHK
2017.0,Al Thanyah First,2.0,90956.0,24000,9408000,1372693.0,7.0,2 BHK
2017.0,Al Thanyah First,3.0,115000.0,1,9408000,2250000.0,5.0,3 BHK
2017.0,Al Thanyah Third,0.0,62000.0,43000,80000,740000.0,8.0,Studio
2017.0,Al Thanyah Third,1.0,85000.0,50000,330000,1050000.0,8.0,1 BHK
2017.0,Al Thanyah Third,2.0,135000.0,10000,204000,1650000.0,8.0,2 BHK
2017.0,Al Thanyah Third,3.0,185000.0,73230,280000,1950000.0,9.0,3 BHK
2017.0,Al Thanyah Third,4.0,286154.0,60000,520000,2764875.0,10.0,4 BHK
2017.0,Al Warsan First,0.0,32000.0,3300,1911192,335000.0,10.0,Studio
2017.0,Al Warsan First,1.0,44000.0,2500,1911192,458500.0,10.0,1 BHK
2017.0,Al Warsan First,2.0,57000.0,20000,1911192,700574.0,8.0,2 BHK
2017.0,Al Warsan First,3.0,92654.0,45000,1080000,800000.0,12.0,3 BHK
2017.0,Al Wasl,1.0,115000.0,41927,385714,1750605.0,7.0,1 BHK
2017.0,Al Wasl,2.0,88000.0,50000,242633,2737000.0,3.0,2 BHK
2017.0,Al Wasl,3.0,165000.0,70000,400000,3385221.0,5.0,3 BHK
2017.0,Al Wasl,4.0,235000.0,60000,600000,5040491.5,5.0,4 BHK
2017.0,Al Yelayiss 2,3.0,120000.0,110000,125000,1303388.0,9.0,3 BHK
2017.0,Al Yelayiss 2,4.0,135000.0,129282,145000,2140888.0,6.0,4 BHK
2017.0,Burj Khalifa,0.0,70000.0,40000,180000,1037500.0,7.0,Studio
2017.0,Burj Khalifa,1.0,105000.0,15000,248663,1496069.0,7.0,1 BHK
2017.0,Burj Khalifa,2.0,155000.0,50000,1560000,2386888.0,6.0,2 BHK
2017.0,Burj Khalifa,3.0,240000.0,85000,520000,3745888.0,6.0,3 BHK
2017.0,Burj Khalifa,4.0,340000.0,275000,950000,5300000.0,6.0,4 BHK
2017.0,Business Bay,0.0,65000.0,30000,1080000,748153.5,9.0,Studio
2017.0,Business Bay,1.0,86000.0,20000,196941,1083000.0,8.0,1 BHK
2017.0,Business Bay,2.0,120000.0,10000,387500,1461855.0,8.0,2 BHK
2017.0,Business Bay,3.0,163471.0,14000,335000,2993277.5,5.0,3 BHK
2017.0,Business Bay,4.0,244138.0,69792,750000,8942000.0,3.0,4 BHK
2017.0,Dubai Investment Park First,0.0,40200.0,12000,1728000,326500.0,12.0,Studio
2017.0,Dubai Investment Park First,1.0,432000.0,5000,10000000,558000.0,77.0,1 BHK
2017.0,Dubai Investment Park First,2.0,73000.0,20000,10000000,1312500.0,6.0,2 BHK
2017.0,Dubai Investment Park First,3.0,177500.0,50000,235000,1888125.0,9.0,3 BHK
2017.0,Dubai Investment Park First,4.0,220000.0,120000,300000,1900000.0,12.0,4 BHK
2017.0,Dubai Investment Park Second,0.0,115200.0,12000,5362942,425000.0,27.0,Studio
2017.0,Dubai Investment Park Second,1.0,1008000.0,14400,5362942,600000.0,168.0,1 BHK
2017.0,Dubai Investment Park Second,2.0,90000.0,40000,1575420,1055000.0,9.0,2 BHK
2017.0,Dubai Investment Park Second,3.0,132500.0,110000,165000,1303076.0,10.0,3 BHK
2017.0,Hessyan First,0.0,42000.0,36000,44000,688700.0,6.0,Studio
2017.0,Hessyan First,1.0,52000.0,13110,64000,798030.0,7.0,1 BHK
2017.0,Hessyan First,2.0,74000.0,65000,97500,897470.0,8.0,2 BHK
2017.0,Hessyan First,3.0,97500.0,70000,173333,978500.0,10.0,3 BHK
2017.0,Jabal Ali,1.0,60375.0,60375,60375,700000.0,9.0,1 BHK
2017.0,Jabal Ali First,0.0,44100.0,5250,8033595,515929.0,9.0,Studio
2017.0,Jabal Ali First,1.0,60638.0,10000,8033595,811133.0,7.0,1 BHK
2017.0,Jabal Ali First,2.0,69127.0,14250,2822115,1188726.0,6.0,2 BHK
2017.0,Jabal Ali First,3.0,122327.0,10000,230000,1549998.0,8.0,3 BHK
2017.0,Jabal Ali Industrial Second,0.0,38750.0,34000,43500,496105.0,8.0,Studio
2017.0,Jabal Ali Industrial Second,1.0,56000.0,25000,72000,667500.0,8.0,1 BHK
2017.0,Jabal Ali Industrial Second,2.0,75000.0,55000,90000,1165514.0,6.0,2 BHK
2017.0,Jabal Ali Industrial Second,3.0,97500.0,85000,110000,1348500.0,7.0,3 BHK
2017.0,Jumeirah First,1.0,70000.0,37000,150000,2562000.0,3.0,1 BHK
2017.0,Jumeirah First,3.0,181912.0,35000,420200,4885500.0,4.0,3 BHK
